assessmentId,internalTaxonId,scientificName,code,name,majorImportance,season,suitability
4446084,14581,Neotoma magister,1.4,Forest - Temperate,,,Suitable
4446084,14581,Neotoma magister,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
4446084,14581,Neotoma magister,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
9356917,22103,Trichechus manatus,9.5,Marine Neritic - Subtidal Sandy-Mud,,,Suitable
9356917,22103,Trichechus manatus,9.6,Marine Neritic - Subtidal Muddy,,,Suitable
9356917,22103,Trichechus manatus,12.4,Marine Intertidal - Mud Flats and Salt Flats,,,Suitable
9356917,22103,Trichechus manatus,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",,,Suitable
9356917,22103,Trichechus manatus,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Suitable
9356917,22103,Trichechus manatus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Marginal
9356917,22103,Trichechus manatus,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,,,Suitable
9356917,22103,Trichechus manatus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
9356917,22103,Trichechus manatus,12.7,Marine Intertidal - Mangrove Submerged Roots,,,Suitable
9356917,22103,Trichechus manatus,9.1,Marine Neritic - Pelagic,,,Suitable
9356917,22103,Trichechus manatus,9.8,Marine Neritic - Coral Reef,,,Marginal
9356917,22103,Trichechus manatus,9.9,Marine Neritic - Seagrass (Submerged),,,Suitable
9356917,22103,Trichechus manatus,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),,,Suitable
9356917,22103,Trichechus manatus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
9356917,22103,Trichechus manatus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),,,Suitable
9356917,22103,Trichechus manatus,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Marginal
9356917,22103,Trichechus manatus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,,,Marginal
9356917,22103,Trichechus manatus,9.10,Marine Neritic - Estuaries,,,Suitable
9356917,22103,Trichechus manatus,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",,,Suitable
9356917,22103,Trichechus manatus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
9356917,22103,Trichechus manatus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
10562361,41777,Pecari tajacu,14.3,Artificial/Terrestrial - Plantations,,,Marginal
10562361,41777,Pecari tajacu,1.8,Forest - Subtropical/Tropical Swamp,,,Marginal
10562361,41777,Pecari tajacu,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
10562361,41777,Pecari tajacu,14.2,Artificial/Terrestrial - Pastureland,,,Marginal
10562361,41777,Pecari tajacu,1.9,Forest - Subtropical/Tropical Moist Montane,,,Marginal
10562361,41777,Pecari tajacu,2.2,Savanna - Moist,Yes,,Suitable
10562361,41777,Pecari tajacu,2.1,Savanna - Dry,Yes,,Suitable
10562361,41777,Pecari tajacu,8.2,Desert - Temperate,Yes,,Suitable
10562361,41777,Pecari tajacu,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
10562361,41777,Pecari tajacu,3.5,Shrubland - Subtropical/Tropical Dry,Yes,,Suitable
10562361,41777,Pecari tajacu,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,,Suitable
10562361,41777,Pecari tajacu,4.5,Grassland - Subtropical/Tropical Dry,Yes,,Suitable
10562361,41777,Pecari tajacu,8.1,Desert - Hot,Yes,,Suitable
10562361,41777,Pecari tajacu,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,,,Marginal
10562361,41777,Pecari tajacu,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
10562361,41777,Pecari tajacu,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
10562361,41777,Pecari tajacu,3.7,Shrubland - Subtropical/Tropical High Altitude,Yes,,Suitable
10656554,42188,Dama dama,3.4,Shrubland - Temperate,Yes,,Suitable
10656554,42188,Dama dama,14.3,Artificial/Terrestrial - Plantations,,,Marginal
10656554,42188,Dama dama,14.2,Artificial/Terrestrial - Pastureland,,,Marginal
10656554,42188,Dama dama,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
10656554,42188,Dama dama,1.4,Forest - Temperate,,,Suitable
10656554,42188,Dama dama,4.4,Grassland - Temperate,,,Suitable
13985603,22781,Urocyon littoralis,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Yes,,Suitable
13985603,22781,Urocyon littoralis,1.4,Forest - Temperate,Yes,,Suitable
13985603,22781,Urocyon littoralis,4.4,Grassland - Temperate,Yes,,Suitable
13985603,22781,Urocyon littoralis,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Yes,,Suitable
13985603,22781,Urocyon littoralis,3.4,Shrubland - Temperate,Yes,,Suitable
13985603,22781,Urocyon littoralis,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
14871490,22823,Ursus maritimus,10.1,Marine Oceanic - Epipelagic (0-200m),Yes,resident,Suitable
14871490,22823,Ursus maritimus,3.1,Shrubland - Subarctic,No,non-breeding,Suitable
14871490,22823,Ursus maritimus,1.1,Forest - Boreal,No,breeding,Suitable
14871490,22823,Ursus maritimus,4.1,Grassland - Tundra,Yes,non-breeding,Suitable
14871490,22823,Ursus maritimus,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,No,non-breeding,Suitable
14871490,22823,Ursus maritimus,17,Other,Yes,resident,Suitable
14871490,22823,Ursus maritimus,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Yes,non-breeding,Suitable
14871490,22823,Ursus maritimus,12.4,Marine Intertidal - Mud Flats and Salt Flats,Yes,resident,Suitable
14871490,22823,Ursus maritimus,12.1,Marine Intertidal - Rocky Shoreline,Yes,resident,Suitable
14871490,22823,Ursus maritimus,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Yes,resident,Suitable
14871490,22823,Ursus maritimus,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Yes,resident,Suitable
21976681,17598,Corynorhinus townsendii,1.4,Forest - Temperate,,,Suitable
21976681,17598,Corynorhinus townsendii,3.4,Shrubland - Temperate,,,Suitable
21976681,17598,Corynorhinus townsendii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
21976681,17598,Corynorhinus townsendii,14,Artificial/Terrestrial,,,Marginal
21976905,17600,Corynorhinus rafinesquii,1.4,Forest - Temperate,,,Suitable
21976905,17600,Corynorhinus rafinesquii,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
21984011,136433,Eumops floridanus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
21984011,136433,Eumops floridanus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
21988965,136659,Leptonycteris yerbabuenae,1.4,Forest - Temperate,Yes,,Suitable
21988965,136659,Leptonycteris yerbabuenae,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,,Suitable
21988965,136659,Leptonycteris yerbabuenae,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
21990019,10790,Idionycteris phyllotis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
21990019,10790,Idionycteris phyllotis,1.4,Forest - Temperate,,,Suitable
21990019,10790,Idionycteris phyllotis,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
21990019,10790,Idionycteris phyllotis,8.2,Desert - Temperate,,,Suitable
22004260,41532,Lasiurus xanthinus,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
22004260,41532,Lasiurus xanthinus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22004260,41532,Lasiurus xanthinus,1.4,Forest - Temperate,,,Suitable
22004260,41532,Lasiurus xanthinus,2.1,Savanna - Dry,,,Suitable
22010542,14994,Nyctinomops femorosaccus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Yes,,Suitable
22010542,14994,Nyctinomops femorosaccus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,,Suitable
22010542,14994,Nyctinomops femorosaccus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22025754,8248,Eumops underwoodi,8.2,Desert - Temperate,Yes,,Suitable
22025754,8248,Eumops underwoodi,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
22025754,8248,Eumops underwoodi,1.4,Forest - Temperate,,,Marginal
22025754,8248,Eumops underwoodi,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
22028573,8166,Euderma maculatum,8.2,Desert - Temperate,,,Suitable
22028573,8166,Euderma maculatum,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22028573,8166,Euderma maculatum,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22033542,136784,Myotis melanorhinus,1.4,Forest - Temperate,,,Suitable
22033542,136784,Myotis melanorhinus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22033542,136784,Myotis melanorhinus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22040157,6628,Diphylla ecaudata,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22040157,6628,Diphylla ecaudata,4.5,Grassland - Subtropical/Tropical Dry,,,Suitable
22040157,6628,Diphylla ecaudata,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22040157,6628,Diphylla ecaudata,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22040157,6628,Diphylla ecaudata,17,Other,,,Suitable
22040157,6628,Diphylla ecaudata,1.4,Forest - Temperate,,,Suitable
22053184,14136,Myotis sodalis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Yes,,Suitable
22053184,14136,Myotis sodalis,1.4,Forest - Temperate,,,Unknown
22055579,14171,Myotis keenii,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22055579,14171,Myotis keenii,1.4,Forest - Temperate,,,Suitable
22058110,14153,Myotis ciliolabrum,1.4,Forest - Temperate,,,Suitable
22058110,14153,Myotis ciliolabrum,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22058110,14153,Myotis ciliolabrum,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22058110,14153,Myotis ciliolabrum,8.1,Desert - Hot,,,Suitable
22058110,14153,Myotis ciliolabrum,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22058110,14153,Myotis ciliolabrum,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22059133,14157,Myotis evotis,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22059133,14157,Myotis evotis,14,Artificial/Terrestrial,,,Suitable
22059133,14157,Myotis evotis,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
22059133,14157,Myotis evotis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22059133,14157,Myotis evotis,1.4,Forest - Temperate,,,Suitable
22059133,14157,Myotis evotis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22059907,14147,Myotis austroriparius,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22059907,14147,Myotis austroriparius,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22059907,14147,Myotis austroriparius,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22059907,14147,Myotis austroriparius,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22060698,14145,Myotis auriculus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22060698,14145,Myotis auriculus,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
22060698,14145,Myotis auriculus,1.4,Forest - Temperate,,,Suitable
22060698,14145,Myotis auriculus,8.2,Desert - Temperate,,,Suitable
22060698,14145,Myotis auriculus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22061366,14150,Myotis californicus,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
22061366,14150,Myotis californicus,1.4,Forest - Temperate,,,Suitable
22061366,14150,Myotis californicus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22061366,14150,Myotis californicus,8.2,Desert - Temperate,,,Suitable
22061366,14150,Myotis californicus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22061366,14150,Myotis californicus,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
22063246,14206,Myotis thysanodes,1.4,Forest - Temperate,,,Suitable
22063246,14206,Myotis thysanodes,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22063246,14206,Myotis thysanodes,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22063246,14206,Myotis thysanodes,8.2,Desert - Temperate,,,Suitable
22063246,14206,Myotis thysanodes,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22063246,14206,Myotis thysanodes,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22106602,13648,Molossus molossus,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
22106602,13648,Molossus molossus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
22118197,7928,Eptesicus fuscus,14.4,Artificial/Terrestrial - Rural Gardens,,,Suitable
22118197,7928,Eptesicus fuscus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22118197,7928,Eptesicus fuscus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22118197,7928,Eptesicus fuscus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22118197,7928,Eptesicus fuscus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22118197,7928,Eptesicus fuscus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22118197,7928,Eptesicus fuscus,1.4,Forest - Temperate,,,Suitable
22119259,11350,Lasiurus ega,14,Artificial/Terrestrial,,,Suitable
22119259,11350,Lasiurus ega,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22119259,11350,Lasiurus ega,1.4,Forest - Temperate,,,Suitable
22119259,11350,Lasiurus ega,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22120040,88151055,Lasiurus blossevillii,2.1,Savanna - Dry,Yes,,Suitable
22120040,88151055,Lasiurus blossevillii,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
22120040,88151055,Lasiurus blossevillii,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22120040,88151055,Lasiurus blossevillii,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
22120040,88151055,Lasiurus blossevillii,1.4,Forest - Temperate,Yes,,Suitable
22120040,88151055,Lasiurus blossevillii,2.2,Savanna - Moist,Yes,,Suitable
22120305,11345,Lasiurus cinereus,14.5,Artificial/Terrestrial - Urban Areas,,,Marginal
22120305,11345,Lasiurus cinereus,1.4,Forest - Temperate,Yes,,Suitable
22120305,11345,Lasiurus cinereus,7,Caves and Subterranean Habitats (non-aquatic),,,Marginal
22121017,11347,Lasiurus borealis,1.4,Forest - Temperate,Yes,,Suitable
22121017,11347,Lasiurus borealis,14,Artificial/Terrestrial,,,Marginal
22121621,21314,Tadarida brasiliensis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22121621,21314,Tadarida brasiliensis,8.2,Desert - Temperate,,,Suitable
22121621,21314,Tadarida brasiliensis,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22121621,21314,Tadarida brasiliensis,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22121621,21314,Tadarida brasiliensis,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22121621,21314,Tadarida brasiliensis,1.4,Forest - Temperate,,,Suitable
22121621,21314,Tadarida brasiliensis,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22126172,11697,Leptonycteris nivalis,8.2,Desert - Temperate,,,Suitable
22126172,11697,Leptonycteris nivalis,1.4,Forest - Temperate,,,Suitable
22126172,11697,Leptonycteris nivalis,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22126172,11697,Leptonycteris nivalis,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22129152,1790,Antrozous pallidus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22129152,1790,Antrozous pallidus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Suitable
22129152,1790,Antrozous pallidus,6,"Rocky areas (eg. inland cliffs, mountain peaks)",,,Suitable
22129152,1790,Antrozous pallidus,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,,,Suitable
22155877,41788,Cervus nippon,4.4,Grassland - Temperate,Yes,,Suitable
22155877,41788,Cervus nippon,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
22155877,41788,Cervus nippon,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,,Suitable
22155877,41788,Cervus nippon,3.6,Shrubland - Subtropical/Tropical Moist,Yes,,Suitable
22155877,41788,Cervus nippon,14.2,Artificial/Terrestrial - Pastureland,Yes,,Suitable
22155877,41788,Cervus nippon,3.4,Shrubland - Temperate,Yes,,Suitable
22155877,41788,Cervus nippon,1.4,Forest - Temperate,Yes,,Suitable
22157381,56003281,Alces alces,1.1,Forest - Boreal,Yes,,Suitable
22157381,56003281,Alces alces,1.2,Forest - Subarctic,Yes,,Suitable
22157381,56003281,Alces alces,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,,Suitable
22157381,56003281,Alces alces,14.2,Artificial/Terrestrial - Pastureland,,,Marginal
22157381,56003281,Alces alces,1.4,Forest - Temperate,Yes,,Suitable
22157664,41784,Axis porcinus,2.2,Savanna - Moist,,,Marginal
22157664,41784,Axis porcinus,3.6,Shrubland - Subtropical/Tropical Moist,,,Marginal
22157664,41784,Axis porcinus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,,Suitable
22157664,41784,Axis porcinus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,,,Marginal
22157664,41784,Axis porcinus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,,Suitable
22157664,41784,Axis porcinus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
22157664,41784,Axis porcinus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
22158006,41783,Axis axis,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
22158006,41783,Axis axis,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Yes,,Suitable
22158006,41783,Axis axis,2.1,Savanna - Dry,Yes,,Suitable
22158006,41783,Axis axis,14.3,Artificial/Terrestrial - Plantations,,,Marginal
22158006,41783,Axis axis,2.2,Savanna - Moist,Yes,,Suitable
22158006,41783,Axis axis,4.5,Grassland - Subtropical/Tropical Dry,Yes,,Suitable
22158006,41783,Axis axis,14.2,Artificial/Terrestrial - Pastureland,,,Marginal
22158006,41783,Axis axis,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,,Marginal
22162113,42393,Odocoileus hemionus,14.2,Artificial/Terrestrial - Pastureland,,,Suitable
22162113,42393,Odocoileus hemionus,3.7,Shrubland - Subtropical/Tropical High Altitude,,,Marginal
22162113,42393,Odocoileus hemionus,8.1,Desert - Hot,,,Suitable
22162113,42393,Odocoileus hemionus,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Suitable
22162113,42393,Odocoileus hemionus,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,,,Suitable
22162113,42393,Odocoileus hemionus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Suitable
22162113,42393,Odocoileus hemionus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Suitable
22162113,42393,Odocoileus hemionus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,,Suitable
22162113,42393,Odocoileus hemionus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,,,Suitable
22162113,42393,Odocoileus hemionus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
22162113,42393,Odocoileus hemionus,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
22162113,42393,Odocoileus hemionus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Suitable
22162113,42393,Odocoileus hemionus,1.8,Forest - Subtropical/Tropical Swamp,,,Suitable
22162113,42393,Odocoileus hemionus,4.5,Grassland - Subtropical/Tropical Dry,,,Suitable
22162113,42393,Odocoileus hemionus,4.7,Grassland - Subtropical/Tropical High Altitude,,,Marginal
22162113,42393,Odocoileus hemionus,14.3,Artificial/Terrestrial - Plantations,,,Suitable
22162113,42393,Odocoileus hemionus,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Suitable
22162113,42393,Odocoileus hemionus,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
22162113,42393,Odocoileus hemionus,1.6,Forest - Subtropical/Tropical Moist Lowland,Yes,,Suitable
22162113,42393,Odocoileus hemionus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Suitable
22162113,42393,Odocoileus hemionus,4.4,Grassland - Temperate,,,Suitable
22162113,42393,Odocoileus hemionus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22162113,42393,Odocoileus hemionus,14.4,Artificial/Terrestrial - Rural Gardens,,,Suitable
22162113,42393,Odocoileus hemionus,16,Introduced vegetation,,,Suitable
22162113,42393,Odocoileus hemionus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,,,Suitable
22162113,42393,Odocoileus hemionus,5.3,Wetlands (inland) - Shrub Dominated Wetlands,,,Suitable
22162113,42393,Odocoileus hemionus,3.6,Shrubland - Subtropical/Tropical Moist,,,Suitable
22162113,42393,Odocoileus hemionus,3.4,Shrubland - Temperate,,,Suitable
22162113,42393,Odocoileus hemionus,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",,,Marginal
22162113,42393,Odocoileus hemionus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),,,Marginal
22162113,42393,Odocoileus hemionus,4.2,Grassland - Subarctic,,,Marginal
22162113,42393,Odocoileus hemionus,5.13,Wetlands (inland) - Permanent Inland Deltas,,,Suitable
22162113,42393,Odocoileus hemionus,14.1,Artificial/Terrestrial - Arable Land,,,Suitable
22162113,42393,Odocoileus hemionus,1.2,Forest - Subarctic,,,Marginal
22162113,42393,Odocoileus hemionus,8.2,Desert - Temperate,,,Suitable
22162113,42393,Odocoileus hemionus,8.3,Desert - Cold,,,Marginal
22162113,42393,Odocoileus hemionus,1.4,Forest - Temperate,Yes,,Suitable
22162113,42393,Odocoileus hemionus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
22162113,42393,Odocoileus hemionus,5.12,Wetlands (inland) - Geothermal Wetlands,,,Marginal
22162113,42393,Odocoileus hemionus,2.1,Savanna - Dry,,,Suitable
22162113,42393,Odocoileus hemionus,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,,,Suitable
22162113,42393,Odocoileus hemionus,1.5,Forest - Subtropical/Tropical Dry,Yes,,Suitable
22162113,42393,Odocoileus hemionus,2.2,Savanna - Moist,,,Suitable
22162113,42393,Odocoileus hemionus,3.1,Shrubland - Subarctic,,,Marginal
22162580,42394,Odocoileus virginianus,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),,,Suitable
22162580,42394,Odocoileus virginianus,5.15,"Wetlands (inland) - Seasonal/Intermittent Saline, Brackish or Alkaline Lakes and Flats",,,Marginal
22162580,42394,Odocoileus virginianus,2.1,Savanna - Dry,,,Suitable
22162580,42394,Odocoileus virginianus,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),,,Marginal
22162580,42394,Odocoileus virginianus,1.9,Forest - Subtropical/Tropical Moist Montane,,,Suitable
22162580,42394,Odocoileus virginianus,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),,,Marginal
22162580,42394,Odocoileus virginianus,2.2,Savanna - Moist,,,Suitable
22162580,42394,Odocoileus virginianus,8.2,Desert - Temperate,,,Suitable
22162580,42394,Odocoileus virginianus,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),,,Marginal
22162580,42394,Odocoileus virginianus,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),,,Suitable
22162580,42394,Odocoileus virginianus,4.5,Grassland - Subtropical/Tropical Dry,,,Suitable
22162580,42394,Odocoileus virginianus,8.3,Desert - Cold,,,Marginal
22162580,42394,Odocoileus virginianus,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,,,Suitable
22162580,42394,Odocoileus virginianus,14.2,Artificial/Terrestrial - Pastureland,,,Suitable
22162580,42394,Odocoileus virginianus,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",,,Marginal
22162580,42394,Odocoileus virginianus,3.5,Shrubland - Subtropical/Tropical Dry,,,Suitable
22162580,42394,Odocoileus virginianus,3.4,Shrubland - Temperate,,,Suitable
22162580,42394,Odocoileus virginianus,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,,,Suitable
22162580,42394,Odocoileus virginianus,4.7,Grassland - Subtropical/Tropical High Altitude,,,Marginal
22162580,42394,Odocoileus virginianus,1.8,Forest - Subtropical/Tropical Swamp,,,Marginal
22162580,42394,Odocoileus virginianus,9.10,Marine Neritic - Estuaries,,,Marginal
22162580,42394,Odocoileus virginianus,14.4,Artificial/Terrestrial - Rural Gardens,,,Suitable
22162580,42394,Odocoileus virginianus,5.12,Wetlands (inland) - Geothermal Wetlands,,,Marginal
22162580,42394,Odocoileus virginianus,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),,,Marginal
22162580,42394,Odocoileus virginianus,1.6,Forest - Subtropical/Tropical Moist Lowland,,,Marginal
22162580,42394,Odocoileus virginianus,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,,,Suitable
22162580,42394,Odocoileus virginianus,8.1,Desert - Hot,,,Marginal
22162580,42394,Odocoileus virginianus,5.9,Wetlands (inland) - Freshwater Springs and Oases,,,Suitable
22162580,42394,Odocoileus virginianus,14.5,Artificial/Terrestrial - Urban Areas,,,Suitable
22162580,42394,Odocoileus virginianus,3.1,Shrubland - Subarctic,,,Marginal
22162580,42394,Odocoileus virginianus,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,,,Marginal
22162580,42394,Odocoileus virginianus,16,Introduced vegetation,,,Suitable
22162580,42394,Odocoileus virginianus,1.2,Forest - Subarctic,,,Marginal
22162580,42394,Odocoileus virginianus,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,,,Suitable
22162580,42394,Odocoileus virginianus,1.5,Forest - Subtropical/Tropical Dry,,,Suitable
22162580,42394,Odocoileus virginianus,1.4,Forest - Temperate,,,Suitable
22162580,42394,Odocoileus virginianus,4.4,Grassland - Temperate,,,Marginal
22162580,42394,Odocoileus virginianus,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,,,Marginal
